forum,title,authors,authorids,keywords,abstract,pdf,match,venue,year,type
https://openreview.net/forum?id=GEzd5K5s5u,{'value': 'State-Covering Trajectory Stitching for Diffusion Planners'},Kyowoon Lee; Jaesik Choi,~Kyowoon_Lee1; ~Jaesik_Choi1,"{'value': ['Offline Reinforcement Learning', 'Trajectory Optimization', 'Diffusion Models', 'Trajectory Stitching']}","{'value': 'Diffusion-based generative models are emerging as powerful tools for long-horizon planning in reinforcement learning (RL), particularly with offline datasets. However, their performance is fundamentally limited by the quality and diversity of training data. This often restricts their generalization to tasks outside their training distribution or longer planning horizons. To overcome this challenge, we propose *State-Covering Trajectory Stitching* (SCoTS), a novel reward-free trajectory augmentation method that incrementally stitches together short trajectory segments, systematically generating diverse and extended trajectories. SCoTS first learns a temporal distance-preserving latent representation that captures the underlying temporal structure of the environment, then iteratively stitches trajectory segments guided by directional exploration and novelty to effectively cover and expand this latent space. We demonstrate that SCoTS significantly improves the performance and generalization capabilities of diffusion planners on offline goal-conditioned benchmarks requiring stitching and long-horizon reasoning. Furthermore, augmented trajectories generated by SCoTS significantly improve the performance of widely used offline goal-conditioned RL algorithms across diverse environments.'}",https://openreview.net{'value': '/pdf/fbd924159e56d01c2c1019884cd0c1b04052f6cb.pdf'},{'title_filter': 'Trajectory'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=G2kMroO9UV,{'value': 'Web-Shepherd: Advancing PRMs for Reinforcing Web Agents'},Hyungjoo Chae; Sunghwan Kim; Junhee Cho; Seungone Kim; Seungjun Moon; Gyeom Hwangbo; Dongha Lim; Minjin Kim; Yeonjun Hwang; Minju Gwak; Dongwook Choi; Minseok Kang; Gwanhoon Im; ByeongUng Cho; Hyojun Kim; Jun Hee Han; Taeyoon Kwon; Minju Kim; Beong-woo Kwak; Dongjin Kang; Jinyoung Yeo,~Hyungjoo_Chae1; ~Sunghwan_Kim3; ~Junhee_Cho4; ~Seungone_Kim1; ~Seungjun_Moon2; ~Gyeom_Hwangbo2; ~Dongha_Lim1; ~Minjin_Kim1; ~Yeonjun_Hwang1; ~Minju_Gwak1; ~Dongwook_Choi2; ~Minseok_Kang2; ~Gwanhoon_Im1; ~ByeongUng_Cho1; ~Hyojun_Kim3; ~Jun_Hee_Han1; ~Taeyoon_Kwon1; ~Minju_Kim1; ~Beong-woo_Kwak1; ~Dongjin_Kang1; ~Jinyoung_Yeo1,"{'value': ['Web Agent', 'Reward Model', 'LLM']}","{'value': 'Web navigation is a unique domain that can automate many repetitive real-life tasks and is challenging as it requires long-horizon sequential decision making beyond typical multimodal large language model (MLLM) tasks.\nYet, specialized reward models for web navigation that can be utilized during both training and test-time have been absent until now. Despite the importance of speed and cost-effectiveness, prior works have utilized MLLMs as reward models, which poses significant constraints for real-world deployment. To address this, in this work, we propose the first process reward model (PRM) called Web-Shepherd which could assess web navigation trajectories in a step-level. To achieve this, we first construct the WebPRM Collection, a large-scale dataset with 40K step-level preference pairs and annotated checklists spanning diverse domains and difficulty levels. Next, we also introduce the WebRewardBench, the first meta-evaluation benchmark for evaluating PRMs. In our experiments, we observe that our Web-Shepherd achieves about 30 points better accuracy compared to using GPT-4o on WebRewardBench. \nFurthermore, when testing on WebArena-lite by using GPT-4o-mini as the policy and Web-Shepherd as the verifier, we achieve 10.9 points better performance, in 10x less cost compared to using GPT-4o-mini as the verifier. \nOur model, dataset, and code are publicly available at https://github.com/kyle8581/Web-Shepherd.'}",https://openreview.net{'value': '/pdf/db46564195dad40b9b174514d7d03b0336d2a8eb.pdf'},{'title_filter': 'Agent'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=FxyG5xHjxb,{'value': 'Finite-Time Bounds for Average-Reward Fitted Q-Iteration'},Jongmin Lee; Ernest K. Ryu,~Jongmin_Lee3; ~Ernest_K._Ryu1,"{'value': ['reinforcement learning theory', 'average-reward MDP', 'fitted Q-iteration', 'value iteration', 'sample complexity', 'anchoring', 'single-trajectory data', 'IID data']}","{'value': 'Although there is an extensive body of work characterizing the sample complexity of discounted-return offline RL with function approximations, prior work on the average-reward setting has received significantly less attention, and existing approaches rely on restrictive assumptions, such as ergodicity or linearity of the MDP. In this work, we establish the first sample complexity results for average-reward offline RL with function approximation for weakly communicating MDPs, a much milder assumption. To this end, we introduce Anchored Fitted Q-Iteration, which combines the standard Fitted Q-Iteration with an anchor mechanism. We show that the anchor, which can be interpreted as a form of weight decay, is crucial for enabling finite-time analysis in the average-reward setting. We also extend our finite-time analysis to the setup where the dataset is generated from a single-trajectory rather than IID transitions, again leveraging the anchor mechanism.'}",https://openreview.net{'value': '/pdf/0d3ee4dc8e9505baa7a16118b3598b0349e1188c.pdf'},{'abstract_filter': 'Trajectory'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=FxCy8TvQHO,{'value': 'SimWorld: An Open-ended Simulator for Agents in Physical and Social Worlds'},Xiaokang Ye; Jiawei Ren; Yan Zhuang; Xuhong He; Yiming Liang; Yiqing Yang; Mrinaal Dogra; Xianrui Zhong; Eric Liu; Kevin Benavente; Rajiv Mandya Nagaraju; Dhruv Vivek Sharma; Ziqiao Ma; Tianmin Shu; Zhiting Hu; Lianhui Qin,~Xiaokang_Ye1; ~Jiawei_Ren4; ~Yan_Zhuang13; ~Xuhong_He1; ~Yiming_Liang3; ~Yiqing_Yang3; ~Mrinaal_Dogra1; ~Xianrui_Zhong1; ~Eric_Liu3; ~Kevin_Benavente1; ~Rajiv_Mandya_Nagaraju1; ~Dhruv_Vivek_Sharma1; ~Ziqiao_Ma1; ~Tianmin_Shu1; ~Zhiting_Hu3; ~Lianhui_Qin1,"{'value': ['Multi-Agent Simulator', 'Real World Agent', 'Social Simulation', 'Physical Simulation']}","{'value': 'While LLM/VLM-powered AI agents have advanced rapidly in math, coding, and computer use, their applications in complex physical and social environments remain challenging. Building agents that can survive and thrive in the real world (e.g., by autonomously earning income) requires massive-scale interaction, reasoning, training, and evaluation across diverse scenarios. However, existing world simulators for such development fall short: they often rely on limited hand-crafted environments, simulate simplified game-like physics and social rules, and lack native support for LLM/VLM agents. We introduce SimWorld, a new simulator built on Unreal Engine 5, designed for developing and evaluating LLM/VLM agents in rich, real-world-like settings. SimWorld offers three core capabilities: (1) realistic, open-ended world simulation, including accurate physical and social dynamics and language-driven procedural environment generation; (2) rich interface for LLM/VLM agents, with multi-modal world inputs/feedback and open-vocabulary action outputs at varying levels of abstraction; and (3) diverse physical and social reasoning scenarios that are easily customizable by users. We demonstrate SimWorld by deploying frontier LLM agents (e.g., Gemini-2.5-Flash, Claude-3.5, GPT-4o, and DeepSeek-Prover-V2) on both short-horizon navigation tasks requiring grounded re-planning, and long-horizon multi-agent food delivery tasks involving strategic cooperation and competition. The results reveal distinct reasoning patterns and limitations across models. We open-source SimWorld and hope it becomes a foundational platform for advancing real-world agent intelligence across disciplines. Please refer to the project website for the most up-to-date information: http://simworld.org/.'}",https://openreview.net{'value': '/pdf/a98dee23d8b37552151336bbac20c838fd5e9ee1.pdf'},{'title_filter': 'Agent'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=FvXI7DNQfz,{'value': 'OASIS: One-Shot Federated Graph Learning via Wasserstein Assisted Knowledge Integration'},Guancheng Wan; Jiaru Qian; Wenke Huang; Qilin Xu; Xianda Guo; Boheng Li; Guibin Zhang; Bo Du; Mang Ye,~Guancheng_Wan1; ~Jiaru_Qian1; ~Wenke_Huang1; ~Qilin_Xu1; ~Xianda_Guo2; ~Boheng_Li1; ~Guibin_Zhang1; ~Bo_Du3; ~Mang_Ye1,"{'value': ['Federated Learning', 'Graph Learning']}","{'value': 'Federated Graph Learning (FGL) offers a promising framework for collaboratively training Graph Neural Networks (GNNs) while preserving data privacy. In resource-constrained environments, One-shot Federated Learning (OFL) emerges as an effective solution by limiting communication to a single round. Current OFL approaches employing generative models have attracted considerable attention; however, they face unresolved challenges: these methods are primarily designed for traditional image data and fail to capture the fine-grained structural information of local graph data. Consequently, they struggle to integrate the intricate correlations necessary and transfer subtle structural insights from each client to the global model. To address these issues, we introduce **OASIS**, an innovative one-shot FGL framework. In OASIS, we propose a Synergy Graph Synthesizer designed to generate informative synthetic graphs and introduce a Topological Codebook to construct a structural latent space. Moreover, we propose the Wasserstein-Enhanced Semantic Affinity Distillation (WESAD) to incorporate rich inter-class relationships and the Wasserstein-Driven Structural Relation Distillation (WDSRD) to facilitate the effective transfer of structural knowledge from the Topological Codebook. Extensive experiments on real-world tasks demonstrate the superior performance and generalization capability of OASIS. The code is available for anonymous access at https://anonymous.4open.science/r/OASIS-NeurIPS25.'}",https://openreview.net{'value': '/pdf/4b55982840604fefb8c27e482652653aacc4ea2b.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=FrQd4NoQ16,{'value': 'CReFT-CAD: Boosting Orthographic Projection Reasoning for CAD via Reinforcement Fine-Tuning'},Ke Niu; zhuofan chen; Haiyang Yu; Yuwen Chen; Teng Fu; Mengyang Zhao; Bin Li; Xiangyang Xue,~Ke_Niu2; ~zhuofan_chen2; ~Haiyang_Yu5; ~Yuwen_Chen6; ~Teng_Fu1; ~Mengyang_Zhao1; ~Bin_Li4; ~Xiangyang_Xue1,"{'value': ['CAD Reasoning', 'Multi-Modal Dataset', 'Constraint-Driven Synthesis']}","{'value': 'Computer-Aided Design (CAD) is pivotal in industrial manufacturing, with orthographic projection reasoning foundational to its entire workflow—encompassing design, manufacturing, and simulation. However, prevailing deep-learning approaches employ standard 3D reconstruction pipelines as an alternative, which often introduce imprecise dimensions and limit the parametric editability required for CAD workflows. Recently, some researchers adopt vision–language models (VLMs), particularly supervised fine-tuning (SFT), to tackle CAD-related challenges. SFT shows promise but often devolves into pattern memorization, resulting in poor out-of-distribution (OOD) performance on complex reasoning tasks. To tackle these limitations, we introduce CReFT-CAD, a two-stage fine-tuning paradigm: first, a curriculum-driven reinforcement learning stage with difficulty-aware rewards to steadily build reasoning abilities; second, supervised post-tuning to refine instruction following and semantic extraction. Complementing this, we release TriView2CAD, the first large-scale, open-source benchmark for orthographic projection reasoning, comprising 200,000 synthetic and 3,000 real-world orthographic projections with precise dimensional annotations and six interoperable data modalities. Benchmarking leading VLMs on orthographic projection reasoning, we show that CReFT-CAD significantly improves reasoning accuracy and OOD generalizability in real-world scenarios, providing valuable insights to advance CAD reasoning research. The code and adopted datasets are available at \\url{https://github.com/KeNiu042/CReFT-CAD}.'}",https://openreview.net{'value': '/pdf/68e2680563b97bade61775e5324864d72194750f.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=Flntl1YwZg,{'value': 'A Gradient Guided Diffusion Framework for Chance Constrained Programming'},Boyang Zhang; Zhiguo Wang; Ya-Feng Liu,~Boyang_Zhang8; ~Zhiguo_Wang2; ~Ya-Feng_Liu1,"{'value': ['Chance Constrained Programming', 'Diffusion Model', 'Optimization via Sampling', 'Gradient Guidance', 'Waveform Design']}","{'value': 'Chance constrained programming (CCP) is a powerful framework for addressing optimization problems under uncertainty. In this paper, we introduce a novel Gradient-Guided Diffusion-based Optimization framework, termed GGDOpt, which tackles CCP through three key innovations. First, GGDOpt accommodates a broad class of CCP problems without requiring the knowledge of the exact distribution of uncertainty—relying solely on a set of samples. Second, to address the nonconvexity of the chance constraints, it reformulates the CCP as a sampling problem over the product of two distributions: an unknown data distribution supported on a nonconvex set and a Boltzmann distribution defined by the objective function, which fully leverages both first- and second-order gradient information. Third, GGDOpt has theoretical convergence guarantees and provides practical error bounds under mild assumptions. By progressively injecting noise during the forward diffusion process to convexify the nonconvex feasible region, GGDOpt enables guided reverse sampling to generate asymptotically optimal solutions. Experimental results on synthetic datasets and a waveform design task in wireless communications demonstrate that GGDOpt outperforms existing methods in both solution quality and stability with nearly 80\\% overhead reduction.'}",https://openreview.net{'value': '/pdf/b554367678f6f2a8375325f6a13cc15ca9154c37.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=FiM0M8gcct,{'value': 'A-Mem: Agentic Memory for LLM Agents'},Wujiang Xu; Zujie Liang; Kai Mei; Hang Gao; Juntao Tan; Yongfeng Zhang,~Wujiang_Xu1; ~Zujie_Liang1; ~Kai_Mei1; ~Hang_Gao10; ~Juntao_Tan1; ~Yongfeng_Zhang1,{'value': ['LLM Agents; Memory System']},"{'value': ""While large language model (LLM) agents can effectively use external tools for complex real-world tasks, they require memory systems to leverage historical experiences. Current memory systems enable basic storage and retrieval but lack sophisticated memory organization, despite recent attempts to incorporate graph databases. Moreover, these systems' fixed operations and structures limit their adaptability across diverse tasks. To address this limitation, this paper proposes a novel agentic memory system for LLM agents that can dynamically organize memories in an agentic way. Following the basic principles of the Zettelkasten method, we designed our memory system to create interconnected knowledge networks through dynamic indexing and linking. When a new memory is added, we generate a comprehensive note containing multiple structured attributes, including contextual descriptions, keywords, and tags. The system then analyzes historical memories to identify relevant connections, establishing links where meaningful similarities exist. Additionally, this process enables memory evolution -- as new memories are integrated, they can trigger updates to the contextual representations and attributes of existing historical memories, allowing the memory network to continuously refine its understanding. Our approach combines the structured organization principles of Zettelkasten with the flexibility of agent-driven decision making, allowing for more adaptive and context-aware memory management.\nEmpirical experiments on six foundation models show superior improvement against existing SOTA baselines. The code is available at \\url{https://anonymous.4open.science/r/AgenticMemory-76B4}.""}",https://openreview.net{'value': '/pdf/518e506d098a6c821c7e4ae97d1368f374fddac9.pdf'},{'title_filter': 'Agent'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=Fg5WE2vxgM,{'value': 'Adaptive Algorithms with Sharp Convergence Rates for Stochastic Hierarchical Optimization'},Xiaochuan Gong; Jie Hao; Mingrui Liu,~Xiaochuan_Gong1; ~Jie_Hao3; ~Mingrui_Liu2,"{'value': ['hierarchical optimization', 'adaptive algorithms', 'stochastic optimization']}","{'value': 'Hierarchical optimization refers to problems with interdependent decision variables and objectives, such as minimax and bilevel formulations. While various algorithms have been proposed, existing methods and analyses lack adaptivity in stochastic optimization settings: they cannot achieve optimal convergence rates across a wide spectrum of gradient noise levels without prior knowledge of the noise magnitude. In this paper, we propose novel adaptive algorithms for two important classes of stochastic hierarchical optimization problems: nonconvex-strongly-concave minimax optimization and nonconvex-strongly-convex bilevel optimization. Our algorithms achieve sharp convergence rates of $\\widetilde{O}(1/\\sqrt{T} + \\sqrt{\\bar{\\sigma}}/T^{1/4})$ in $T$ iterations for the gradient norm, where $\\bar{\\sigma}$ is an upper bound on the stochastic gradient noise. Notably, these rates are obtained without prior knowledge of the noise level, thereby enabling automatic adaptivity in both low and high-noise regimes. To our knowledge, this work provides the first adaptive and sharp convergence guarantees for stochastic hierarchical optimization. Our algorithm design combines the momentum normalization technique with novel adaptive parameter choices. Extensive experiments on synthetic and deep learning tasks demonstrate the effectiveness of our proposed algorithms.'}",https://openreview.net{'value': '/pdf/21bc15e4eb7d39cc082e039e32f75ff087a328c9.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=FYbe7r0mxu,{'value': 'Neural Mutual Information Estimation with Vector Copulas'},Yanzhi Chen; Zijing Ou; Adrian Weller; Michael U. Gutmann,~Yanzhi_Chen1; ~Zijing_Ou1; ~Adrian_Weller1; ~Michael_U._Gutmann1,"{'value': ['mutual information', 'flow-based models', 'copulas', 'vector ranks']}","{'value': 'Estimating mutual information (MI) is a fundamental task in data science and machine learning. Existing  estimators mainly rely on either highly flexible models (e.g., neural networks), which require large amounts of data, or overly simplified models (e.g., Gaussian copula), which fail to capture complex distributions. Drawing upon recent vector copula theory, we propose a principled interpolation between these two extremes to achieve a better trade-off between complexity and capacity. Experiments on state-of-the-art synthetic benchmarks and real-world data with diverse modalities demonstrate the advantages of the proposed method.'}",https://openreview.net{'value': '/pdf/64fd7737a9aeb1b343c72492951d6c92c9e9dfa9.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=FXTg2P8OQz,{'value': 'BoltzNCE: Learning likelihoods for Boltzmann Generation with Stochastic Interpolants and Noise Contrastive Estimation'},Rishal Aggarwal; Jacky Chen; Nicholas Matthew Boffi; David Koes,~Rishal_Aggarwal3; ~Jacky_Chen1; ~Nicholas_Matthew_Boffi1; ~David_Koes1,"{'value': ['Noise Contrastive Estimation', 'Flow Matching', 'Score Matching', 'Free Energy Estimation', 'Boltzmann Distribution', 'Boltzmann Generators']}","{'value': 'Efficient sampling from the Boltzmann distribution given its energy function is a key challenge for modeling complex physical systems such as molecules. Boltzmann Generators address this problem by leveraging continuous normalizing flows to transform a simple prior into a distribution that can be reweighted to match the target using sample likelihoods. Despite the elegance of this approach, obtaining these likelihoods requires computing costly Jacobians during integration, which is impractical for large molecular systems. To overcome this difficulty, we train an energy-based model (EBM) to approximate likelihoods using both noise contrastive estimation (NCE) and score matching, which we show outperforms the use of either objective in isolation. On 2D synthetic systems where failure can be easily visualized, NCE improves mode weighting relative to score matching alone. On alanine dipeptide, our method yields free energy profiles and energy distributions that closely match those obtained using exact likelihoods while achieving $100\\times$ faster inference. By training on multiple dipeptide systems, we show that our approach also exhibits effective transfer learning, generalizing to new systems at inference time and achieving at least a $6\\times$ speedup over standard MD with only a bit of fine-tuning. While many recent efforts in generative modeling have prioritized models with fast sampling, our work demonstrates the design of models with accelerated likelihoods, enabling the application of reweighting schemes that ensure unbiased Boltzmann statistics at scale. Our code is available at https://github.com/RishalAggarwal/BoltzNCE.'}",https://openreview.net{'value': '/pdf/5d4698ef7dc26d45983a4a1cf51d86e039d345c1.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=FUd016XD4d,{'value': 'Latent Policy Barrier: Learning Robust Visuomotor Policies by Staying In-Distribution'},Zhanyi Sun; Shuran Song,~Zhanyi_Sun1; ~Shuran_Song3,"{'value': ['Imitation Learning', 'Out-of-Distribution Generalization', 'Robotic Manipulation']}","{'value': 'Visuomotor policies trained via behavior cloning are vulnerable to covariate shift, where small deviations from expert trajectories can compound into failure. Common strategies to mitigate this issue involve expanding the training distribution through human-in-the-loop corrections or synthetic data augmentation. However, these approaches are often labor-intensive, rely on strong task assumptions, or compromise the quality of imitation. We introduce Latent Policy Barrier, a framework for robust visuomotor policy learning. Inspired by Control Barrier Functions, LPB treats the latent embeddings of expert demonstrations as an implicit barrier separating safe, in-distribution states from unsafe, out-of-distribution (OOD) ones. Our approach decouples the role of precise expert imitation and OOD recovery into two separate modules: a base diffusion policy solely on expert data, and a dynamics model trained on both expert and suboptimal policy rollout data.  At inference time, the dynamics model predicts future latent states and optimizes them to stay within the expert distribution. Both simulated and real-world experiments show that LPB improves both policy robustness and data efficiency, enabling reliable manipulation from limited expert data and without additional human correction or annotation. More details are on our anonymous project website https://latentpolicybarrier.github.io.'}",https://openreview.net{'value': '/pdf/55b30270447a357b440c091bcdeae59559fbccb4.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=FU62P5IXhK,{'value': 'Future-Aware End-to-End Driving: Bidirectional Modeling of Trajectory Planning and Scene Evolution'},Bozhou Zhang; Nan Song; jingyu li; Xiatian Zhu; Jiankang Deng; Li Zhang,~Bozhou_Zhang1; ~Nan_Song4; ~jingyu_li5; ~Xiatian_Zhu3; ~Jiankang_Deng1; ~Li_Zhang5,"{'value': ['autonomous driving', 'end-to-end', 'world model']}","{'value': 'End-to-end autonomous driving methods aim to directly map raw sensor inputs to future driving actions such as planned trajectories, bypassing traditional modular pipelines. While these approaches have shown promise, they often operate under a one-shot paradigm that relies heavily on the current scene context, potentially underestimating the importance of scene dynamics and their temporal evolution. This limitation restricts the model’s ability to make informed and adaptive decisions in complex driving scenarios. We propose a new perspective: the future trajectory of an autonomous vehicle is closely intertwined with the evolving dynamics of its environment, and conversely, the vehicle’s own future states can influence how the surrounding scene unfolds. Motivated by this bidirectional relationship, we introduce **SeerDrive**, a novel end-to-end framework that jointly models future scene evolution and trajectory planning in a closed-loop manner. Our method first predicts future bird’s-eye view (BEV) representations to anticipate the dynamics of the surrounding scene, then leverages this foresight to generate future-context-aware trajectories. Two key components enable this: (1) future-aware planning, which injects predicted BEV features into the trajectory planner, and (2) iterative scene modeling and vehicle planning, which refines both future scene prediction and trajectory generation through collaborative optimization. Extensive experiments on the NAVSIM and nuScenes benchmarks show that SeerDrive significantly outperforms existing state-of-the-art methods.'}",https://openreview.net{'value': '/pdf/31fb81f3ee7126625031a0926b0a2572bfd01b77.pdf'},{'title_filter': 'Trajectory'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=FAiIRMvIwy,{'value': 'DesignX: Human-Competitive Algorithm Designer for Black-Box Optimization'},Hongshu Guo; Zeyuan Ma; Yining Ma; Xinglin Zhang; Wei-Neng Chen; Yue-Jiao Gong,~Hongshu_Guo1; ~Zeyuan_Ma1; ~Yining_Ma1; ~Xinglin_Zhang1; ~Wei-Neng_Chen1; ~Yue-Jiao_Gong1,"{'value': ['Automated Algorithm Design', 'Black-Box-Optimization', 'Meta-Black-Box Optimization', 'Learning to Optimize', 'Deep Reinforcement Learning']}","{'value': ""Designing effective black‑box optimizers is hampered by limited problem-specific knowledge and manual control that spans months for almost every detail. In this paper, we present DesignX, the first automated algorithm design framework that generates an effective optimizer specific to a given black-box optimization problem within seconds. Rooted in the first principles, we identify two key sub-tasks: 1) algorithm structure generation and 2) hyperparameter control. To enable systematic construction, a comprehensive modular algorithmic space is first built, embracing hundreds of algorithm components collected from decades of research. We then introduce a dual-agent reinforcement learning system that collaborates on structural and parametric design through a novel cooperative training objective, enabling large-scale meta-training across 10k diverse instances. Remarkably, through days of autonomous learning, the DesignX-generated optimizers continuously surpass human-crafted optimizers by orders of magnitude, either on synthetic testbed or on realistic optimization scenarios such as Protein-docking, AutoML and UAV path planning. Further in-depth analysis reveals DesignX's capability to discover non-trivial algorithm patterns beyond expert intuition, which, conversely, provides valuable design insights for the optimization community. We provide DesignX's Python project at~\\url{https://github.com/MetaEvo/DesignX}.""}",https://openreview.net{'value': '/pdf/abf117580ed6ecdac082370b0104d85086274cb3.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=Ey0mro4vJ6,{'value': 'Continuous Soft Actor-Critic: An Off-Policy Learning Method Robust to Time Discretization'},Huimin Han; Shaolin Ji,~Huimin_Han3; ~Shaolin_Ji1,"{'value': ['Reinforcement learning', 'Continuous-time', 'Off-policy']}","{'value': ""Many \\textit{Deep Reinforcement Learning} (DRL) algorithms are sensitive to time discretization, which reduces their performance in real-world scenarios. We propose Continuous Soft Actor-Critic, an off-policy actor-critic DRL algorithm in continuous time and space. It is robust to environment time discretization. We also extend the framework to multi-agent scenarios. This \\textit{Multi-Agent Reinforcement Learning} (MARL) algorithm is suitable for both competitive and cooperative settings. Policy evaluation employs stochastic control theory, with loss functions derived from martingale orthogonality conditions. We establish scaling principles for hyperparameters of the algorithm as the environment time discretization $\\delta t$ changes ($\\delta t \\rightarrow 0$). We provide theoretical proofs for the relevant theorems. To validate the algorithm's effectiveness, we conduct comparative experiments between the proposed algorithm and other mainstream methods across multiple tasks in \\textit{Virtual Multi-Agent System} (VMAS). Experimental results demonstrate that the proposed algorithm achieves robust performance across various environments with different time discretization parameter settings, outperforming other methods.""}",https://openreview.net{'value': '/pdf/a23c3437ca227f32f586000c959a825f9fc94fbd.pdf'},{'abstract_filter': 'Agent'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=ExVMnClnrM,{'value': 'Enhancing Consistency of Flow-Based Image Editing through Kalman Control'},Haozhe Chi; Zhicheng Sun; Yang Jin; Yi Ma; Jing Wang; Yadong MU,~Haozhe_Chi1; ~Zhicheng_Sun1; ~Yang_Jin1; ~Yi_Ma7; ~Jing_Wang18; ~Yadong_MU1,"{'value': ['Image Generation', 'Rectified Flows', 'Generative Modeling', 'Optimal Control', 'Image Editing']}","{'value': 'Flow-based generative models have gained popularity for image generation and editing. For instruction-based image editing, it is critical to ensure that modifications are confined to the targeted regions. Yet existing methods often fail to maintain consistency in non-targeted regions between the original / edited images. Our primary contribution is to identify the cause of this limitation as the error accumulation across individual editing steps and to address it by incorporating the historical editing trajectory. Specifically, we formulate image editing as a control problem and leverage the Kalman filter to integrate the historical editing trajectory. Our proposed algorithm, dubbed Kalman-Edit, reuses early-stage details from the historical trajectory to enhance the structural consistency of the editing results. To speed up editing, we introduce a shortcut technique based on approximate vector field velocity estimation. Extensive experiments on several datasets demonstrate its superior performance compared to previous state-of-the-art methods.'}",https://openreview.net{'value': '/pdf/f8ca2eae06cee1155bc274ca0b6b36af3368a06e.pdf'},{'abstract_filter': 'Trajectory'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=Eu2Tqcvxih,{'value': 'Efficient Multimodal Dataset Distillation via Generative Models'},Zhenghao Zhao; Haoxuan Wang; Junyi Wu; Yuzhang Shang; Gaowen Liu; Yan Yan,~Zhenghao_Zhao1; ~Haoxuan_Wang1; ~Junyi_Wu1; ~Yuzhang_Shang1; ~Gaowen_Liu4; ~Yan_Yan6,{'value': ['Dataset distillation']},"{'value': 'Dataset distillation aims to synthesize a small dataset from a large dataset, enabling the model trained on it to perform well on the original dataset. With the blooming of large language models and multimodal large language models, the importance of multimodal datasets, particularly image-text datasets, has grown significantly. However, existing multimodal dataset distillation methods are constrained by the Matching Training Trajectories algorithm, which significantly increases the computing resource requirement, and takes days to process the distillation. In this work, we introduce EDGE, a generative distillation method for efficient multimodal dataset distillation. Specifically, we identify two key challenges of distilling multimodal datasets with generative models: 1) The lack of correlation between generated images and captions. 2) The lack of diversity among generated samples.\nTo address the aforementioned issues, we propose a novel generative model training workflow with a bi-directional contrastive loss and a diversity loss. Furthermore, we propose a caption synthesis strategy to further improve text-to-image retrieval performance by introducing more text information.  Our method is evaluated on Flickr30K, COCO, and CC3M datasets, demonstrating superior performance and efficiency compared to existing approaches. Notably, our method achieves results 18$\\times$ faster than the state-of-the-art method. Our code will be made public at https://github.com/ichbill/EDGE.'}",https://openreview.net{'value': '/pdf/f0df1c77ffda619ce15867a3d44bc305db5577ee.pdf'},{'abstract_filter': 'Trajectory'},NeurIPS.cc,2025,Conference
https://openreview.net/forum?id=EbjFkpXMke,{'value': 'SAO-Instruct: Free-form Audio Editing using Natural Language Instructions'},Michael Ungersböck; Florian Grötschla; Luca A Lanzendörfer; June Young Yi; Changho Choi; Roger Wattenhofer,~Michael_Ungersböck1; ~Florian_Grötschla1; ~Luca_A_Lanzendörfer1; ~June_Young_Yi1; ~Changho_Choi1; ~Roger_Wattenhofer1,"{'value': ['audio editing', 'text-to-audio generation', 'generative audio']}","{'value': 'Generative models have made significant progress in synthesizing high-fidelity audio from short textual descriptions. However, editing existing audio using natural language has remained largely underexplored. Current approaches either require the complete description of the edited audio or are constrained to predefined edit instructions that lack flexibility. In this work, we introduce SAO-Instruct, a model based on Stable Audio Open capable of editing audio clips using any free-form natural language instruction. To train our model, we create a dataset of audio editing triplets (input audio, edit instruction, output audio) using Prompt-to-Prompt, DDPM inversion, and a manual editing pipeline. Although partially trained on synthetic data, our model generalizes well to real in-the-wild audio clips and unseen edit instructions. We demonstrate that SAO-Instruct achieves competitive performance on objective metrics and outperforms other audio editing approaches in a subjective listening study. To encourage future research, we release our code and model weights.'}",https://openreview.net{'value': '/pdf/4e36a53f83242df472a043fc50c8481cfab464a9.pdf'},{'abstract_filter': 'Synthetic'},NeurIPS.cc,2025,Conference
